Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Media
9421938721,"Jul 10, 2023, 2:08:24 AM",Evening Run,Run,,2518,8.06,172.0,75,false,,"",activities/10105614422.fit.gz,,,2518.0,2492.0,8065.0,5.800000190734863,3.236356258392334,65.32421875,49.0,1621.300048828125,1639.199951171875,9.166666984558105,0.0644761323928833,,,94.0,88.17575073242188,,157.82957458496094,,,663.0,,,75.0,,,,,,,,,,,,,0.0,,1.0,8147.5,1688954368.0,1.0,26.100000381469727,25.68000030517578,12.029999732971191,0.41999998688697815,1009.22998046875,2.119999885559082,4.639999866485596,104.0,0.0,1688902784.0,1688956160.0,0.875,,13853811.0,0.46000000834465027,5.0,0.17000000178813934,35562.328125,0.0,,,,,0.0,3.2029387950897217,1461.0,,,,7252.0,,,,,,""
9428070533,"Jul 11, 2023, 3:02:09 AM",Night Run,Run,,989,2.91,168.0,18,false,,"",activities/10112084379.fit.gz,,,989.0,989.0,2913.0,4.400000095367432,2.945399284362793,27.32254981994629,14.0,1621.300048828125,1639.199951171875,5.0,-0.013731548562645912,,,89.0,86.16649627685547,,144.13340759277344,,,232.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,2940.699951171875,1689044352.0,1.0,27.190000534057617,26.479999542236328,10.65999984741211,0.36000001430511475,1007.0999755859375,1.559999942779541,3.9700000286102295,131.0,0.0,1688989312.0,1689042560.0,0.875,,13853811.0,0.3799999952316284,1.0,0.20999999344348907,39882.08984375,0.0,,,,,0.0,2.945399284362793,949.0,,,,2792.0,,,,,,""
9434755991,"Jul 12, 2023, 2:43:32 AM",Evening Run,Run,,2242,6.28,178.0,50,false,,"",activities/10119117037.fit.gz,,,2242.0,2154.0,6284.0,6.0,2.917362928390503,62.46477127075195,47.0,1621.4000244140625,1639.199951171875,10.909090995788574,0.1273074448108673,,,101.0,84.60204315185547,,153.15577697753906,,,541.0,,,50.0,,,,,,,,,,,,,0.0,,1.0,6359.0,1689127168.0,1.0,30.329999923706055,28.93000030517578,7.300000190734863,0.23999999463558197,1004.8099975585938,1.7599999904632568,5.71999979019165,46.0,0.0,1689075712.0,1689128960.0,0.875,,13853811.0,0.2800000011920929,1.0,0.1599999964237213,49595.48046875,0.0,,,,,0.0,2.802854537963867,3675.0,,,,5768.0,,,,,,""
9452846532,"Jul 15, 2023, 2:05:37 AM",Evening Weight Training,Weight Training,,1632,0,127.0,3,false,,,activities/10138133813.fit.gz,,,1632.0,1632.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,96.56494903564453,,,178.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,""
9456493927,"Jul 15, 2023, 2:46:55 PM",Morning Run,Run,,2471,8.04,171.0,76,false,,"",activities/10141993735.fit.gz,,,2471.0,2417.0,8040.0,4.599999904632568,3.3264377117156982,50.59126281738281,42.0,1619.699951171875,1639.9000244140625,8.181818008422852,0.0,,,94.0,88.79194641113281,,158.8856964111328,,,672.0,,,76.0,,,,,,,,,,,,,0.0,,1.0,8098.2998046875,1689429632.0,1.0,18.59000015258789,18.190000534057617,11.460000038146973,0.6299999952316284,1017.0399780273438,1.3600000143051147,3.5,348.0,0.0,1689421440.0,1689474432.0,0.0,,13853811.0,0.5199999809265137,5.0,0.009999999776482582,26288.08984375,2.0,,,,,0.0,3.2537434101104736,1644.0,,,,7034.0,,,,,,""
9463192553,"Jul 16, 2023, 3:31:12 PM",Morning Weight Training,Weight Training,,1754,0,124.0,4,false,,,activities/10149131848.fit.gz,,,1754.0,1754.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,98.01653289794922,,,186.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,""
9465655972,"Jul 17, 2023, 2:25:35 AM",Evening Run,Run,,3301,10.00,171.0,109,false,,"",activities/10151762833.fit.gz,,,3301.0,3292.0,10004.0,6.400000095367432,3.038882255554199,97.99317169189453,77.0,1621.199951171875,1639.199951171875,7.142857074737549,0.01199520193040371,,,90.0,86.78397369384766,,160.1308135986328,,,869.0,,,109.0,,,,,,,,,,,,,0.0,,1.0,10098.400390625,1689559168.0,1.0,29.030000686645508,27.90999984741211,8.649999618530273,0.2800000011920929,1010.0999755859375,1.6399999856948853,4.489999771118164,130.0,0.0,1689507968.0,1689560832.0,0.0,,13853811.0,0.0,1.0,0.05000000074505806,42400.44140625,0.0,,,,,0.0,3.0305967330932617,5354.0,,,,9476.0,,,,,,""
9471788254,"Jul 18, 2023, 2:22:01 AM",Evening Weight Training,Weight Training,,1461,0,129.0,3,false,,,activities/10158211035.fit.gz,,,1461.0,1461.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,100.13072967529297,,,162.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,""
9485141520,"Jul 20, 2023, 2:50:13 AM",Evening Run,Run,,1800,5.56,167.0,49,false,,"",activities/10172212453.fit.gz,,,1800.0,1797.0,5559.0,5.800000190734863,3.093489170074463,54.78261184692383,29.0,1621.4000244140625,1639.199951171875,8.181818008422852,0.005396653898060322,,,89.0,86.91468048095703,,154.1189727783203,,,459.0,,,49.0,,,,,,,,,,,,,0.0,,1.0,5618.7998046875,1689818368.0,2.0,25.43000030517578,25.18000030517578,12.8100004196167,0.46000000834465027,1015.4600219726562,3.880000114440918,7.730000019073486,179.0,0.30000001192092896,1689767296.0,1689819904.0,0.125,,13853811.0,0.25999999046325684,5.0,0.5400000214576721,23751.55078125,0.0,,,,,0.0,3.0883333683013916,1686.5,,,,5174.0,,,,,,""
9491318153,"Jul 21, 2023, 1:16:26 AM",Evening Weight Training,Weight Training,,1927,0,101.0,3,false,,,activities/10178724125.fit.gz,,,1927.0,1927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,87.995849609375,,,171.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,""
9500648119,"Jul 22, 2023, 2:30:41 PM",Morning Weight Training,Weight Training,,1835,0,127.0,4,false,,,activities/10188687891.fit.gz,,,1835.0,1835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,93.21417236328125,,,187.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,""
9515919433,"Jul 25, 2023, 3:04:08 AM",Night Run,Run,,924,2.85,168.0,19,false,,"",activities/10204873793.fit.gz,,,924.0,924.0,2849.0,4.800000190734863,3.0833332538604736,23.036666870117188,13.0,1621.5999755859375,1637.0999755859375,5.55555534362793,0.024570023640990257,,,90.0,84.94209289550781,,147.32070922851562,,,229.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,2872.10009765625,1690253952.0,3.0,26.059999465942383,25.530000686645508,11.470000267028809,0.4000000059604645,1012.2999877929688,2.859999895095825,6.460000038146973,132.0,0.0,1690199552.0,1690251648.0,0.125,,13853811.0,0.5199999809265137,5.0,0.6700000166893005,33800.73046875,0.0,,,,,0.0,3.0833332538604736,631.0,,,,2596.0,,,,,,""
9522558998,"Jul 26, 2023, 2:32:43 AM",Evening Run,Run,,2755,8.13,171.0,92,false,,"",activities/10211851140.fit.gz,,,2755.0,2703.0,8133.0,8.800000190734863,3.0088789463043213,57.64384078979492,0.0,1621.300048828125,1640.5,14.285714149475098,0.04672322794795036,,,93.0,85.15321350097656,,161.6156005859375,,,752.0,,,92.0,,,,,,,,,,,,,0.0,,1.0,8219.5,1690336768.0,2.0,27.8799991607666,27.280000686645508,11.270000457763672,0.36000001430511475,1011.3099975585938,3.0799999237060547,7.860000133514404,174.0,0.0,1690285952.0,1690338048.0,0.25,,13853811.0,0.27000001072883606,1.0,0.5299999713897705,25371.970703125,0.0,,,,,0.0,2.952087163925171,706.0,,,,7562.0,,,,,,""
9534933772,"Jul 28, 2023, 2:30:35 AM",Evening Run - Part 1 of 3 (technology is hard to use),Run,"",886,1.39,165.0,5,false,,"",activities/10224874709.fit.gz,,,886.0,441.0,1396.0,4.800000190734863,3.1655328273773193,25.19341278076172,0.0,1621.5,1636.199951171875,7.0,0.9025787711143494,,,101.0,86.91851806640625,,137.06666564941406,,,177.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,1468.9000244140625,1690509568.0,3.0,27.770000457763672,27.299999237060547,11.9399995803833,0.3700000047683716,1010.719970703125,2.990000009536743,6.059999942779541,201.0,0.0,1690458880.0,1690510720.0,0.375,,13853811.0,0.36000001430511475,1.0,0.7099999785423279,34543.7890625,0.0,,,,,0.0,1.5756207704544067,303.0,,,,2242.0,,,,,,""
9534934206,"Jul 28, 2023, 2:46:59 AM",Evening Run - Part 2 of 3,Run,"",427,1.27,174.0,8,false,,"",activities/10224875191.fit.gz,,,427.0,391.0,1276.0,8.399999618530273,3.2634270191192627,13.99252700805664,0.0,1630.0,1635.699951171875,5.0,0.03134796395897865,,,104.0,87.8686294555664,,147.77005004882812,,,107.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,1293.4000244140625,1690509568.0,3.0,27.770000457763672,27.299999237060547,11.9399995803833,0.3700000047683716,1010.719970703125,2.990000009536743,6.059999942779541,201.0,0.0,1690458880.0,1690510720.0,0.375,,13853811.0,0.36000001430511475,1.0,0.7099999785423279,34543.7890625,0.0,,,,,0.0,2.988290309906006,0.0,,,,1160.0,,,,,,""
9534945996,"Jul 28, 2023, 2:54:43 AM",Evening Run - Part 3 of 3,Run,"",254,0.73,180.0,7,false,,"",activities/10224887774.fit.gz,,,254.0,238.0,730.0,5.0,3.0672268867492676,8.077620506286621,7.0,1630.4000244140625,1635.300048828125,4.375,-0.04109589010477066,,,104.0,87.38495635986328,,154.28761291503906,,,66.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,740.2000122070312,1690509568.0,3.0,27.770000457763672,27.299999237060547,11.9399995803833,0.3700000047683716,1010.719970703125,2.990000009536743,6.059999942779541,201.0,0.0,1690458880.0,1690510720.0,0.375,,13853811.0,0.36000001430511475,1.0,0.7099999785423279,34543.7890625,0.0,,,,,0.0,2.8740158081054688,0.0,,,,706.0,,,,,,""
9572039304,"Aug 2, 2023, 10:55:50 PM",Afternoon Run,Run,,1928,6.44,166.0,41,false,,"",activities/10264193030.fit.gz,,,1928.0,1871.0,6446.0,5.199999809265137,3.445216417312622,40.38433074951172,21.0,1609.4000244140625,1640.0,9.090909004211426,-0.15048091113567352,,,94.0,88.55687713623047,,149.29144287109375,,,468.0,,,41.0,,,,,,,,,,,,,0.0,,1.0,6464.10009765625,1691013632.0,2.0,30.18000030517578,29.729999542236328,12.180000305175781,0.33000001311302185,1011.260009765625,2.0999999046325684,4.75,262.0,0.0,1690977536.0,1691028736.0,0.625,,13853811.0,0.25999999046325684,5.0,0.6100000143051147,39679.3203125,5.0,,,,,0.0,3.3433609008789062,736.0,,,,5468.0,,,,,,""
9578887662,"Aug 4, 2023, 1:24:05 AM",Evening Run,Run,,2365,6.87,186.0,42,false,,"",activities/10271394499.fit.gz,,,2365.0,2182.0,6872.0,6.599999904632568,3.149404287338257,60.077720642089844,23.0,1621.300048828125,1640.5,18.571428298950195,0.11495925486087799,,,107.0,85.34585571289062,,147.46478271484375,,,529.0,,,42.0,,,,,,,,,,,,,0.0,,1.0,7011.5,1691110784.0,2.0,27.700000762939453,27.190000534057617,11.6899995803833,0.3700000047683716,1009.280029296875,2.190000057220459,4.210000038146973,68.0,0.0,1691064064.0,1691115008.0,0.625,,13853811.0,0.23999999463558197,5.0,0.5199999809265137,31240.66015625,0.0,,,,,0.0,2.9057083129882812,681.0,,,,6112.0,,,,,,""
9594615475,"Aug 6, 2023, 2:09:09 PM",Morning Run,Run,,3210,9.75,157.0,66,false,,"",activities/10288044199.fit.gz,,,3210.0,3051.0,9750.0,5.0,3.1956734657287598,74.381103515625,47.0,1609.4000244140625,1640.0,40.90909194946289,-0.017435897141695023,,,92.0,88.11561584472656,,147.7906951904297,,,711.0,,,66.0,,,,,,,,,,,,,0.0,,1.0,9838.2001953125,1691330432.0,3.0,16.360000610351562,15.6899995803833,8.869999885559082,0.6100000143051147,1020.489990234375,1.3899999856948853,3.059999942779541,56.0,0.0,1691323392.0,1691374080.0,0.625,,13853811.0,0.20999999344348907,5.0,0.8799999952316284,24374.279296875,1.0,,,,,0.0,3.0373830795288086,670.0,,,,9096.0,,,,,,""
9603010959,"Aug 7, 2023, 11:24:59 PM",Afternoon Run,Run,,900,3.16,154.0,9,false,,"",activities/10296915825.fit.gz,,,900.0,900.0,3163.0,4.800000190734863,3.514444351196289,27.6939754486084,41.0,1621.199951171875,1639.199951171875,8.333333015441895,-0.003161555388942361,,,92.0,87.92976379394531,,134.54737854003906,,,189.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,3192.199951171875,1691449216.0,3.0,27.190000534057617,26.34000015258789,9.829999923706055,0.3400000035762787,1010.5700073242188,2.5199999809265137,4.949999809265137,86.0,0.0,1691409920.0,1691460352.0,0.75,,13853811.0,0.4000000059604645,5.0,0.6600000262260437,39091.1015625,3.0,,,,,0.0,3.514444351196289,732.0,,,,2610.0,,,,,,""
9617288357,"Aug 10, 2023, 3:01:20 AM",Night Run,Run,,2337,5.60,173.0,26,false,,"",activities/10311957174.fit.gz,,,2337.0,1493.0,5600.0,5.199999809265137,3.7508373260498047,70.32073211669922,22.0,1621.4000244140625,1639.199951171875,48.0,0.16249999403953552,,,97.0,89.7560806274414,,145.9200897216797,,,502.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,5790.89990234375,1691636352.0,1.0,24.06999969482422,23.040000915527344,7.900000095367432,0.36000001430511475,1008.52001953125,2.2899999618530273,5.840000152587891,146.0,0.0,1691582720.0,1691633024.0,0.875,,13853811.0,0.4000000059604645,1.0,0.03999999910593033,38144.44140625,0.0,,,,,0.0,2.3962345123291016,1733.0,,,,5820.0,,,,,,""
9642548686,"Aug 13, 2023, 10:12:02 PM",Afternoon Run,Run,,2117,6.86,170.0,35,false,,"",activities/10338674119.fit.gz,,,2117.0,2085.0,6859.0,5.400000095367432,3.2896883487701416,47.893497467041016,34.0,1619.800048828125,1640.5999755859375,8.181818008422852,-0.026242893189191818,,,92.0,88.05260467529297,,144.39161682128906,,,487.0,,,35.0,,,,,,,,,,,,,0.0,,1.0,6899.10009765625,1691964032.0,3.0,23.260000228881836,22.43000030517578,9.199999809265137,0.4099999964237213,1017.0900268554688,3.8299999237060547,6.380000114440918,39.0,0.0,1691928576.0,1691978368.0,0.875,,13853811.0,0.0,1.0,0.75,37278.46875,4.0,,,,,0.0,3.239962100982666,252.0,,,,6016.0,,,,,,""
9649118510,"Aug 15, 2023, 12:31:17 AM",Evening Run,Run,,2009,6.54,176.0,55,false,,"",activities/10345577813.fit.gz,,,2009.0,1951.0,6544.0,7.599999904632568,3.354177236557007,43.73486328125,21.0,1619.5999755859375,1640.0,11.0,-0.027506113052368164,,,94.0,88.03854370117188,,156.22108459472656,,,543.0,,,55.0,,,,,,,,,,,,,0.0,,1.0,6591.39990234375,1692057600.0,1.0,26.360000610351562,25.059999465942383,6.599999904632568,0.2800000011920929,1018.280029296875,3.3399999141693115,5.920000076293945,56.0,0.0,1692015104.0,1692064640.0,0.0,,13853811.0,0.0,1.0,0.019999999552965164,46895.859375,1.0,,,,,0.0,3.2573418617248535,648.0,,,,5754.0,,,,,,""
9663292022,"Aug 17, 2023, 1:45:35 AM",Evening Weight Training,Weight Training,,1342,0,113.0,2,false,,,activities/10360456526.fit.gz,,,1342.0,1342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,85.34724426269531,,,114.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,""
9663513864,"Aug 17, 2023, 1:40:00 AM",Night Run,Run,Manual entry because I did not run this at a 1:30 mile pace...,1819,5.89,,,false,"","",,,,1819.0,1819.0,5890.19921875,,3.238152265548706,0.0,,,,,0.0,,,,,,,,,525.2361450195312,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,13853811.0,,,,,,,,,,0.0,3.238152265548706,0.0,,,,,,,,,,""
9675809220,"Aug 19, 2023, 1:29:07 AM",Evening Run,Run,,3792,12.34,178.0,139,false,,"",activities/10373690222.fit.gz,,,3792.0,3725.0,12344.0,6.199999809265137,3.3138256072998047,102.54222869873047,68.0,1619.800048828125,1640.0,12.5,0.014581982977688313,,,94.0,88.50151824951172,,162.25054931640625,,,1045.0,,,139.0,,,,,,,,,,,,,0.0,,1.0,12463.099609375,1692406784.0,3.0,28.850000381469727,28.190000534057617,11.109999656677246,0.33000001311302185,1005.4500122070312,1.9700000286102295,5.449999809265137,240.0,0.0,1692360832.0,1692409984.0,0.125,,13853811.0,0.30000001192092896,1.0,0.7400000095367432,31834.630859375,0.0,,,,,0.0,3.2552742958068848,2068.0,,,,10876.0,,,,,,""
9679862799,"Aug 19, 2023, 2:56:19 PM",Morning Weight Training,Weight Training,,2463,0,125.0,4,false,,,activities/10377973759.fit.gz,,,2463.0,2463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,88.26025390625,,,205.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,""
9689286327,"Aug 21, 2023, 1:48:48 AM",Evening Run,Run,,5501,16.11,170.0,157,false,,"",activities/10388414521.fit.gz,,,5501.0,5484.0,16115.0,6.599999904632568,2.9385485649108887,129.17921447753906,61.0,1621.5,1640.0,7.142857074737549,0.055848587304353714,,,93.0,86.38604736328125,,155.4781036376953,,,1319.0,,,157.0,,,,,,,,,,,,,0.0,,1.0,16232.400390625,1692579584.0,8.0,33.599998474121094,31.450000762939453,3.5999999046325684,0.15000000596046448,1009.0599975585938,7.760000228881836,14.869999885559082,164.0,0.0,1692533760.0,1692582528.0,0.125,,13853811.0,0.0,1.0,0.20000000298023224,46311.96875,0.0,,,,,0.0,2.9294674396514893,918.0,,,,15596.0,,,,,,""
9708768539,"Aug 23, 2023, 11:26:36 PM",Afternoon Run,Run,,967,3.15,161.0,13,false,,"",activities/10409125763.fit.gz,,,967.0,964.0,3150.0,5.199999809265137,3.267634868621826,27.37306785583496,32.0,1621.300048828125,1639.0,8.461538314819336,0.01587301678955555,,,94.0,87.8455810546875,,140.89137268066406,,,218.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,3181.10009765625,1692831616.0,3.0,33.650001525878906,32.119998931884766,7.590000152587891,0.20000000298023224,1008.7999877929688,3.2699999809265137,7.110000133514404,117.0,0.0,1692793216.0,1692841472.0,0.125,,13853811.0,0.3499999940395355,1.0,0.800000011920929,45417.0,2.0,,,,,0.0,3.2574973106384277,553.0,,,,2770.0,,,,,,""
9725896625,"Aug 26, 2023, 4:30:48 PM",Morning Yoga,Yoga,,3038,0,149.0,10,false,,,activities/10427228303.fit.gz,,,3038.0,3038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,103.99539184570312,,,359.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,""
9740219707,"Aug 29, 2023, 2:13:41 AM",Evening Run,Run,,1527,4.84,167.0,41,false,,"",activities/10442395403.fit.gz,,,1527.0,1523.0,4843.0,5.400000095367432,3.179908037185669,48.52287673950195,46.0,1621.4000244140625,1639.199951171875,6.0,0.09704728424549103,,,91.0,85.71515655517578,,154.28213500976562,,,402.0,,,41.0,,,,,,,,,,,,,0.0,,1.0,4903.7998046875,1693274368.0,2.0,21.709999084472656,21.579999923706055,13.300000190734863,0.5899999737739563,1018.6799926757812,1.399999976158142,3.240000009536743,306.0,0.0,1693225472.0,1693273088.0,0.375,,13853811.0,0.5199999809265137,5.0,0.5799999833106995,26999.0,0.0,,,,,0.0,3.1715781688690186,1639.0,,,,4324.0,,,,,,""
9746936043,"Aug 30, 2023, 2:48:45 AM",Evening Run,Run,,2003,4.86,165.0,27,false,,"",activities/10449461262.fit.gz,,,2003.0,1430.0,4868.0,5.800000190734863,3.404195785522461,60.665977478027344,27.0,1621.5999755859375,1639.199951171875,48.88888931274414,0.19720624387264252,,,100.0,88.10428619384766,,148.01922607421875,,,458.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,5033.2001953125,1693360768.0,1.0,25.139999389648438,24.1299991607666,8.350000381469727,0.3400000035762787,1014.3499755859375,2.4100000858306885,4.949999809265137,96.0,0.0,1693311872.0,1693359360.0,0.375,,13853811.0,0.0,1.0,0.0,40940.0,0.0,,,,,0.0,2.430354356765747,689.0,,,,5206.0,,,,,,""
9770231479,"Sep 2, 2023, 4:29:40 PM",Morning Yoga,Yoga,,3728,0,157.0,15,false,,,activities/10474261057.fit.gz,,,3728.0,3728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,108.64350891113281,,,468.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,""
9776625333,"Sep 3, 2023, 2:25:13 PM",Morning Run,Run,,5084,16.30,174.0,153,false,,"",activities/10481067022.fit.gz,,,5084.0,5016.0,16304.0,5.400000095367432,3.250398635864258,126.5758285522461,62.0,1619.9000244140625,1640.0,8.0,0.020240431651473045,,,96.0,88.33394622802734,,157.6570281982422,,,1271.0,,,153.0,,,,,,,,,,,,,0.0,,1.0,16415.69921875,1693749632.0,1.0,21.260000228881836,20.420000076293945,8.649999618530273,0.4399999976158142,1013.77001953125,1.7899999618530273,4.070000171661377,200.0,0.0,1693744128.0,1693790848.0,0.625,,13853811.0,0.15000000596046448,5.0,0.17000000178813934,29898.0,1.0,,,,,0.0,3.206923723220825,2256.0,,,,14536.0,,,,,,""
9805609374,"Sep 8, 2023, 1:25:34 AM",Evening Run,Run,,935,3.05,170.0,23,false,,"",activities/10511560252.fit.gz,,,935.0,932.0,3056.0,5.039999961853027,3.2789700031280518,30.512500762939453,22.0,1622.300048828125,1639.199951171875,5.0,0.14725130796432495,,,91.0,87.45394134521484,,151.26414489746094,,,237.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,3093.199951171875,1694134784.0,1.0,29.059999465942383,27.040000915527344,1.7000000476837158,0.17000000178813934,1010.260009765625,1.850000023841858,5.590000152587891,53.0,0.0,1694089984.0,1694136064.0,0.875,,13853811.0,0.0,1.0,0.11999999731779099,31402.0,0.0,,,,,0.0,3.268449306488037,1002.0,,,,2688.0,,,,,,""
9823273690,"Sep 10, 2023, 3:39:44 PM",Morning Run,Run,,3986,13.04,169.0,114,false,,"",activities/10530204147.fit.gz,,,3986.0,3939.0,13039.0,5.0,3.3102309703826904,105.16777038574219,83.0,1619.699951171875,1639.199951171875,6.666666507720947,0.036812640726566315,,,93.0,88.3206787109375,,156.27838134765625,,,996.0,,,114.0,,,,,,,,,,,,,0.0,,1.0,13153.599609375,1694358016.0,3.0,16.229999542236328,15.670000076293945,9.869999885559082,0.6600000262260437,1018.02001953125,2.109999895095825,4.28000020980835,23.0,0.0,1694349440.0,1694395008.0,0.875,,13853811.0,0.4399999976158142,5.0,0.9100000262260437,21003.0,2.0,,,,,0.0,3.2711992263793945,1929.0,,,,11482.0,,,,,,""
9845075620,"Sep 14, 2023, 1:13:58 AM",Evening Run,Run,,2807,8.39,170.0,72,false,,"",activities/10553107425.fit.gz,,,2807.0,2703.0,8397.0,5.599999904632568,3.106548309326172,62.54369354248047,21.0,1607.699951171875,1641.5999755859375,8.571428298950195,0.1083720400929451,,,93.0,86.55017852783203,,155.5297088623047,,,713.0,,,72.0,,,,,,,,,,,,,0.0,,1.0,8481.2998046875,1694653184.0,2.0,23.469999313354492,22.010000228881836,3.7100000381469727,0.2800000011920929,1008.3499755859375,1.5399999618530273,4.619999885559082,93.0,0.0,1694608768.0,1694653952.0,0.0,,13853811.0,0.25999999046325684,1.0,0.4300000071525574,47750.0,0.0,,,,,0.0,2.9914498329162598,176.0,,,,7708.0,,,,,,""
9862273583,"Sep 16, 2023, 3:39:29 PM",Morning Run,Run,,6575,19.79,175.0,222,false,,"",activities/10571144298.fit.gz,,,6575.0,6272.0,19792.0,6.0,3.1556122303009033,151.53073120117188,110.0,1604.4000244140625,1640.0,15.55555534362793,0.02930476889014244,,,96.0,87.99850463867188,,162.6457061767578,,,1731.0,,,222.0,,,,,,,,,,,,,0.0,,1.0,19999.0,1694876416.0,1.0,12.579999923706055,11.739999771118164,5.679999828338623,0.6299999952316284,1021.5399780273438,1.409999966621399,3.2100000381469727,210.0,0.0,1694868096.0,1694912768.0,0.125,,13853811.0,0.0,1.0,0.0,25879.0,2.0,,,,,0.0,3.010190010070801,2125.0,,,,18264.0,,,,,,""
9895716547,"Sep 21, 2023, 10:57:38 PM",Afternoon Run,Run,,1863,6.06,170.0,37,false,,"",activities/10606168205.fit.gz,,,1863.0,1832.0,6067.0,6.0,3.3116812705993652,41.146278381347656,15.0,1609.4000244140625,1641.5,13.75,-0.02637217752635479,,,93.0,88.06316375732422,,148.99832153320312,,,440.0,,,37.0,,,,,,,,,,,,,0.0,,1.0,6170.89990234375,1695333632.0,1.0,27.18000030517578,25.329999923706055,1.9900000095367432,0.20000000298023224,1004.77001953125,2.3299999237060547,5.570000171661377,41.0,0.0,1695300352.0,1695344384.0,0.125,,13853811.0,0.0,1.0,0.36000001430511475,47057.0,3.0,,,,,0.0,3.256575345993042,184.0,,,,5304.0,,,,,,""
